species,locality
Rattus_argentiventer,Mamastrovirus-25
Rattus_argentiventer,Mamastrovirus-25
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Murine coronavirus
Rattus_argentiventer,Rodent Coronavirus
Rattus_argentiventer,Rodent Coronavirus
Rattus_argentiventer,Rodent Coronavirus
Rattus_argentiventer,Rodent Coronavirus
Rattus_argentiventer,Rodent Coronavirus
Rattus_argentiventer,Seoul_virus
Rattus_argentiventer,Seoul_virus
Rattus_exulans,new gammaherpesvirus clade 2
Rattus_exulans,Encephalomyocarditis_virus
Rattus_exulans,Hepatitis_E_virus
Rattus_exulans,Lassa_virus
Rattus_exulans,Murid_herpesvirus_2
Rattus_exulans,Longquan Aa mouse coronavirus
Rattus_exulans,Longquan Aa mouse coronavirus
Rattus_exulans,Longquan Aa mouse coronavirus
Rattus_exulans,Longquan Aa mouse coronavirus
Rattus_exulans,Mamastrovirus-25
Rattus_exulans,Mamastrovirus-25
Rattus_exulans,Mamastrovirus-25
Rattus_exulans,Mamastrovirus-25
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,Murine coronavirus
Rattus_exulans,PREDICT_ArenaV-2
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_MAstV-183
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-20
Rattus_exulans,PREDICT_PMV-86
Rattus_exulans,PREDICT_PMV-86
Rattus_exulans,Rodent Coronavirus
Rattus_fuscipes,Mossman virus
Rattus_fuscipes,Gan_Gan_virus
Rattus_leucopus,Mossman virus
Rattus_losea,Seoul_virus
Rattus_losea,Seoul_virus
Rattus_losea,Longquan Aa mouse coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,Murine coronavirus
Rattus_losea,PREDICT_MAstV-19
Rattus_losea,PREDICT_PMV-86
Rattus_losea,Rodent Coronavirus
Rattus_nitidus,Hantaan_virus
Rattus_norvegicus,new gammaherpesvirus clade 2
Rattus_norvegicus,Rattus norvegicus papillomavirus
Rattus_norvegicus,Andes_virus
Rattus_norvegicus,Bhanja_virus
Rattus_norvegicus,Cache _Valley
Rattus_norvegicus,Cowpox_virus
Rattus_norvegicus,Crimean-Congo_hemorrhagic_fever_virus
Rattus_norvegicus,Encephalomyocarditis_virus
Rattus_norvegicus,H-1_parvovirus
Rattus_norvegicus,Hantaan_virus
Rattus_norvegicus,Hepatitis_E_virus
Rattus_norvegicus,Human_picobirnavirus
Rattus_norvegicus,Kilham_rat_virus
Rattus_norvegicus,Lassa_virus
Rattus_norvegicus,Lymphocytic_choriomeningitis_virus
Rattus_norvegicus,Murid_herpesvirus_2
Rattus_norvegicus,Murine_pneumotropic_virus
Rattus_norvegicus,Rat_coronavirus
Rattus_norvegicus,Rat_minute_virus_1
Rattus_norvegicus,Rat_parvovirus_1
Rattus_norvegicus,Salehabad_virus
Rattus_norvegicus,Sendai_virus
Rattus_norvegicus,Seoul_virus
Rattus_norvegicus,Seoul_virus
Rattus_norvegicus,Theilovirus
Rattus_norvegicus,Venezuelan_equine_encephalitis_virus
Rattus_norvegicus,Wad_Medani_virus
Rattus_norvegicus,West_Nile_virus
Rattus_norvegicus,Whitewater_Arroyo_virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Beilong virus
Rattus_norvegicus,Longquan Aa mouse coronavirus
Rattus_norvegicus,Longquan Aa mouse coronavirus
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Mamastrovirus-25
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,Murine coronavirus
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_MAstV-183
Rattus_norvegicus,PREDICT_PMV-20
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Rodent Coronavirus
Rattus_norvegicus,Tailam virus
Rattus_norvegicus,Tailam virus
Rattus_pyctoris,Tick-borne_encephalitis_virus
Rattus_rattus,new gammaherpesvirus clade 2
Rattus_rattus,Andes_virus
Rattus_rattus,Barur_virus
Rattus_rattus,Bhanja_virus
Rattus_rattus,Bunyamwera_virus
Rattus_rattus,Crimean-Congo_hemorrhagic_fever_virus
Rattus_rattus,Dera_Ghazi_Khan_virus
Rattus_rattus,Dhori_virus
Rattus_rattus,Encephalomyocarditis_virus
Rattus_rattus,Hepatitis_E_virus
Rattus_rattus,Kilham_rat_virus
Rattus_rattus,Kyasanur_Forest_disease_virus
Rattus_rattus,Latino_virus
Rattus_rattus,Lymphocytic_choriomeningitis_virus
Rattus_rattus,Murid_herpesvirus_2
Rattus_rattus,Murine_pneumonia_virus
Rattus_rattus,Patois_virus
Rattus_rattus,Rift_Valley_fever_virus
Rattus_rattus,Rotavirus_A
Rattus_rattus,Seoul_virus
Rattus_rattus,Seoul_virus
Rattus_rattus,St._Louis_encephalitis_virus
Rattus_rattus,Theilovirus
Rattus_rattus,Thogoto_virus
Rattus_rattus,Venezuelan_equine_encephalitis_virus
Rattus_rattus,Wad_Medani_virus
Rattus_rattus,West_Nile_virus
Rattus_rattus,Whitewater_Arroyo_virus
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Mamastrovirus-25
Rattus_rattus,Murid Herpesvirus 2
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,Murine coronavirus
Rattus_rattus,PREDICT_AdV-26
Rattus_rattus,PREDICT_AdV-31
Rattus_rattus,PREDICT_AdV-31
Rattus_rattus,PREDICT_AdV-88
Rattus_rattus,PREDICT_AdV-90
Rattus_rattus,PREDICT_AdV-90
Rattus_rattus,PREDICT_CoV-55
Rattus_rattus,PREDICT_CoV-78
Rattus_rattus,PREDICT_CoV-94
Rattus_rattus,PREDICT_HV-38
Rattus_rattus,PREDICT_HV-49
Rattus_rattus,PREDICT_PMV-167
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-20
Rattus_rattus,PREDICT_PMV-55
Rattus_rattus,Rattus rhadinovirus 1
Rattus_rattus,Rattus rhadinovirus 1
Rattus_tanezumi,Serang virus
Rattus_tanezumi,Hantaan_virus
Rattus_tanezumi,Seoul_virus
Rattus_tanezumi,Seoul_virus
Rattus_tanezumi,Longquan Aa mouse coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,Murine coronavirus
Rattus_tanezumi,PREDICT_PMV-132
Rattus_tanezumi,PREDICT_PMV-132
Rattus_tiomanicus,new gammaherpesvirus clade 2
Rattus_tiomanicus,Murid_herpesvirus_2
Rattus_tiomanicus,Murid_herpesvirus_4
Ratufa_bicolor,Murine coronavirus
Redunca_arundinum,Bluetongue_virus
Redunca_arundinum,Bovine_herpesvirus_2
Redunca_arundinum,Bovine_viral_diarrhea_virus_1
Redunca_arundinum,Crimean-Congo_hemorrhagic_fever_virus
Redunca_arundinum,Foot-and-mouth_disease_virus
Redunca_arundinum,Lumpy_skin_disease_virus
Redunca_fulvorufula,Bluetongue_virus
Redunca_fulvorufula,Crimean-Congo_hemorrhagic_fever_virus
Reithrodontomys_fulvescens,Bayou_virus
Reithrodontomys_megalotis,El_Moro_Canyon_virus
Reithrodontomys_megalotis,Sin_Nombre_virus
Reithrodontomys_megalotis,St._Louis_encephalitis_virus
Reithrodontomys_megalotis,Whitewater_Arroyo_virus
Reithrodontomys_mexicanus,Rio_Segundo_virus
Rhabdomys_pumilio,Crimean-Congo_hemorrhagic_fever_virus
Rhinolophus�affinis,Longquan
Rhinolophus_acuminatus,PREDICT_CoV-78
Rhinolophus_affinis,bat astroviruses
Rhinolophus_affinis,Filovirus
Rhinolophus_affinis,Nipah_virus
Rhinolophus_affinis,Ra _pestivirus _1
Rhinolophus_affinis,Ra _picornavirus _1
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Bat coronavirus HKU2
Rhinolophus_affinis,Hipposideros_Bat_Alphacoronavirus_ MJ/67C
Rhinolophus_affinis,PREDICT_CoV-39
Rhinolophus_affinis,PREDICT_CoV-39
Rhinolophus_affinis,PREDICT_MAstV-14
Rhinolophus_affinis,PREDICT_MAstV-94
Rhinolophus_affinis,PREDICT_PMV-42
Rhinolophus_affinis,PREDICT_PMV-88
Rhinolophus_affinis,Rhinolophus/Hipposideros Alphacoronavirus
Rhinolophus_affinis,Rhinolophus/Hipposideros Alphacoronavirus
Rhinolophus_affinis,Rhinolophus/Hipposideros Alphacoronavirus
Rhinolophus_affinis,SARS-related betacoronavirus Rp3/2004
Rhinolophus_affinis,SARS-related betacoronavirus RsSHC014
Rhinolophus_alcyone,Hepatitis_B_virus
Rhinolophus_alcyone,Kenya bat coronavirus BtKY83/59/58
Rhinolophus_alcyone,PREDICT_AdV-35
Rhinolophus_alcyone,PREDICT_AdV-35
Rhinolophus_alcyone,PREDICT_AdV-64
Rhinolophus_alcyone,PREDICT_CoV-109
Rhinolophus_alcyone,PREDICT_CoV-70
Rhinolophus_alcyone,PREDICT_CoV-70
Rhinolophus_alcyone,PREDICT_CoV-70
Rhinolophus_arcuatus,PREDICT_CoV-110
Rhinolophus_arcuatus,PREDICT_CoV-78
Rhinolophus_arcuatus,PREDICT_PMV-107
Rhinolophus_blasii,BatCoV BB98-15
Rhinolophus_blasii,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_blasii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_clivosus,Coronavirus 229E
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-43
Rhinolophus_clivosus,PREDICT_CoV-65
Rhinolophus_clivosus,PREDICT_CoV-65
Rhinolophus_clivosus,PREDICT_CoV-70
Rhinolophus_clivosus,PREDICT_PMV-71
Rhinolophus_coelophyllus,Bat Astrovirus Tm/Guangxi/LD89/2007
Rhinolophus_coelophyllus,Bat Coronavirus 1
Rhinolophus_coelophyllus,Bat Coronavirus 1
Rhinolophus_coelophyllus,Miniopterus schreibersii Astrovirus 4
Rhinolophus_coelophyllus,Miniopterus schreibersii Astrovirus 8
Rhinolophus_coelophyllus,PREDICT_MAstV-143
Rhinolophus_coelophyllus,PREDICT_MAstV-148
Rhinolophus_coelophyllus,PREDICT_MAstV-152
Rhinolophus_coelophyllus,PREDICT_MAstV-163
Rhinolophus_coelophyllus,PREDICT_MAstV-169
Rhinolophus_coelophyllus,PREDICT_PMV-53
Rhinolophus_coelophyllus,PREDICT_PMV-53
Rhinolophus_cornutus,Oita_virus
Rhinolophus_creaghi,PREDICT_CoV-105
Rhinolophus_creaghi,PREDICT_CoV-110
Rhinolophus_creaghi,PREDICT_CoV-110
Rhinolophus_creaghi,PREDICT_CoV-110
Rhinolophus_creaghi,PREDICT_CoV-51
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-78
Rhinolophus_creaghi,PREDICT_CoV-84
Rhinolophus_creaghi,PREDICT_CoV-84
Rhinolophus_creaghi,PREDICT_CoV-84
Rhinolophus_creaghi,PREDICT_HV-102
Rhinolophus_creaghi,PREDICT_HV-68
Rhinolophus_creaghi,PREDICT_PMV-105
Rhinolophus_creaghi,PREDICT_PMV-106
Rhinolophus_creaghi,PREDICT_PMV-106
Rhinolophus_creaghi,PREDICT_PMV-107
Rhinolophus_creaghi,PREDICT_PMV-72
Rhinolophus_creaghi,PREDICT_PMV-72
Rhinolophus_eloquens,Filovirus
Rhinolophus_eloquens,Marburg Virus (MARV)
Rhinolophus_eloquens,Mount _Elgon _bat
Rhinolophus_eloquens,Mount_Elgon_bat_virus
Rhinolophus_euryale,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_euryale,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_euryale,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_euryale,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_euryale,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_euryale,Bat coronavirus HKU9
Rhinolophus_euryale,PREDICT_CoV-65
Rhinolophus_ferrumequinum,bat astroviruses
Rhinolophus_ferrumequinum,BatCoV BB98-15
Rhinolophus_ferrumequinum,European_bat_lyssavirus_1
Rhinolophus_ferrumequinum,European_bat_lyssavirus_2
Rhinolophus_ferrumequinum,Hantaan_virus
Rhinolophus_ferrumequinum,Issyk-Kul_virus
Rhinolophus_ferrumequinum,Japanese_encephalitis_virus
Rhinolophus_ferrumequinum,Puumala_virus
Rhinolophus_ferrumequinum,Rabies_virus
Rhinolophus_ferrumequinum,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_ferrumequinum,Bat coronavirus A977/A970
Rhinolophus_ferrumequinum,PREDICT_CoV-65
Rhinolophus_ferrumequinum,SARS-related betacoronavirus Rp3/2004
Rhinolophus_formosae,Longquan
Rhinolophus_fumigatus,PREDICT_AdV-60
Rhinolophus_hildebrandti,Mount_Elgon_bat_virus
Rhinolophus_hipposideros,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_landeri,PREDICT_AdV-35
Rhinolophus_landeri,PREDICT_AdV-42
Rhinolophus_landeri,PREDICT_AdV-64
Rhinolophus_landeri,PREDICT_PyV-16
Rhinolophus_landeri,PREDICT_PyV-16
Rhinolophus_landeri,PREDICT_PyV-21
Rhinolophus_landeri,PREDICT_PyV-21
Rhinolophus_landeri,PREDICT_PyV-21
Rhinolophus_landeri,PREDICT_PyV-38
Rhinolophus_lepidus,Issyk-Kul_virus
Rhinolophus_lepidus,PREDICT_CoV-89
Rhinolophus_lepidus,PREDICT_PMV-103
Rhinolophus_lepidus,PREDICT_PMV-117
Rhinolophus_macrotis,bat astroviruses
Rhinolophus_macrotis,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_mehelyi,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Alphacoronavirus/GS2013/HuB2013
Rhinolophus_mehelyi,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_mehelyi,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_mehelyi,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_mehelyi,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_mehelyi,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_mehelyi,PREDICT_CoV-112
Rhinolophus_mehelyi,PREDICT_CoV-65
Rhinolophus_paradoxolophus,PREDICT_HV-93
Rhinolophus_pearsonii,bat astroviruses
Rhinolophus_pearsonii,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_pearsonii,Newcastle Disease Virus
Rhinolophus_pusillus,Japanese_encephalitis_virus
Rhinolophus_pusillus,Oita_virus
Rhinolophus_pusillus,Rabies_virus
Rhinolophus_pusillus,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_pusillus,Bat coronavirus HKU2
Rhinolophus_pusillus,Bat coronavirus HKU2
Rhinolophus_pusillus,PREDICT_CoV-108
Rhinolophus_pusillus,PREDICT_CoV-108
Rhinolophus_pusillus,PREDICT_CoV-79
Rhinolophus_pusillus,PREDICT_CoV-79
Rhinolophus_pusillus,PREDICT_MAstV-108
Rhinolophus_pusillus,PREDICT_PMV-30
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rex,Bat coronavirus HKU2
Rhinolophus_rouxii,bat astrovirus AFCD337
Rhinolophus_rouxii,Japanese_encephalitis_virus
Rhinolophus_rouxii,Kyasanur_Forest_disease_virus
Rhinolophus_shameli,Bat coronavirus HKU2
Rhinolophus_shameli,PREDICT_CoV-25
Rhinolophus_shameli,PREDICT_CoV-25
Rhinolophus_shameli,PREDICT_MAstV-15
Rhinolophus_shameli,PREDICT_MAstV-22
Rhinolophus_shameli,PREDICT_MAstV-73
Rhinolophus_shameli,PREDICT_MAstV-73
Rhinolophus_shameli,PREDICT_MAstV-74
Rhinolophus_shameli,PREDICT_MAstV-80
Rhinolophus_sinicus,bat astroviruses
Rhinolophus_sinicus,Longquan
Rhinolophus_sinicus,Nipah_virus
Rhinolophus_sinicus,Severe_acute_respiratory_syndrome-related_coronavirus
Rhinolophus_sinicus,Bat Coronavirus BM48-31/BGR/2008
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat coronavirus HKU2
Rhinolophus_sinicus,Bat Coronavirus RS3376
Rhinolophus_sinicus,PREDICT_CoV-37
Rhinolophus_sinicus,PREDICT_CoV-37
Rhinolophus_sinicus,PREDICT_PMV-129
Rhinolophus_sinicus,PREDICT_PMV-134
Rhinolophus_sinicus,PREDICT_PMV-44
Rhinolophus_sinicus,PREDICT_PMV-44
Rhinolophus_sinicus,PREDICT_PMV-89
Rhinolophus_sinicus,Rousettus Bat Coronavirus GCCDC1/346/356
Rhinolophus_sinicus,SARS-related bat coronavirus HKU3
Rhinolophus_sinicus,SARS-related bat coronavirus RsSHC014
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_sinicus,SARS-related betacoronavirus Rp3/2004
Rhinolophus_thomasi,Bat coronavirus HKU2
Rhinolophus_thomasi,Bat coronavirus HKU2
Rhinolophus_thomasi,Bat Coronavirus RS4125/4259
Rhinolophus_thomasi,SARS-related betacoronavirus Rp3/2004
Rhinolophus_trifoliatus,PREDICT_CoV-78
Rhinolophus_trifoliatus,PREDICT_PMV-137
Rhinophylla_pumilio,PREDICT_AdV-71
Rhinophylla_pumilio,PREDICT_HV-63
Rhinophylla_pumilio,PREDICT_HV-63
Rhinopoma_hardwickii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinopoma_hardwickii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinopoma_hardwickii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinopoma_hardwickii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinopoma_hardwickii,Bat Alphacoronavirus/GS2013/HuB2013
Rhinopoma_hardwickii,Bat Coronavirus BM48-31/BGR/2008
Rhinopoma_hardwickii,Bat Coronavirus BM48-31/BGR/2008
Rhinopoma_hardwickii,Bat coronavirus HKU9
Rhinopoma_hardwickii,Eidolon bat coronavirus
Rhinopoma_hardwickii,PREDICT_CoV-114
Rhinopoma_hardwickii,PREDICT_CoV-114
Rhinopoma_hardwickii,PREDICT_CoV-114
Rhinopoma_hardwickii,PREDICT_CoV-114
Rhinopoma_hardwickii,PREDICT_CoV-114
Rhinopoma_hardwickii,PREDICT_CoV-65
Rhinopoma_hardwickii,PREDICT_CoV-65
Rhinopoma_hardwickii,PREDICT_PMV-176
Rhinopoma_hardwickii�,MERS
Rhinosciurus_laticaudatus,PREDICT_MAstV-82
Rhinosciurus_laticaudatus,Tupaiid Herpesvirus 1
Rhizomys_pruinosus,Bat coronavirus 512/2005
Rhizomys_pruinosus,Bat coronavirus 512/2005
Rhizomys_pruinosus,Bat coronavirus 512/2005
Rhizomys_pruinosus,Bat coronavirus 512/2005
Rhizomys_pruinosus,Longquan Aa mouse coronavirus
Rhizomys_pruinosus,Murine coronavirus
Rhizomys_pruinosus,PREDICT_MAstV-58
Rhizomys_sinensis,PREDICT_MAstV-107
Rhizomys_sinensis,PREDICT_MAstV-65
Rhogeessa_parvula,Porcine_rubulavirus
Rhombomys_opimus,Bhanja_virus
Rhombomys_opimus,Cowpox_virus
Rhombomys_opimus,Isfahan_virus
Rhombomys_opimus,Tamdy
Rhynchonycteris_naso,Eastern_equine_encephalitis_virus
Rhynchonycteris_naso,PREDICT_AdV-13
Rousettus_aegyptiacus,Chikungunya_virus
Rousettus_aegyptiacus,European_bat_lyssavirus_1
Rousettus_aegyptiacus,Filovirus
Rousettus_aegyptiacus,Kasokero_virus
Rousettus_aegyptiacus,Lagos_bat_virus
Rousettus_aegyptiacus,Marburg Virus (MARV)
Rousettus_aegyptiacus,Marburg Virus (MARV)
Rousettus_aegyptiacus,Riston _Ebola
Rousettus_aegyptiacus,Shamonda_virus
Rousettus_aegyptiacus,Sosuga
Rousettus_aegyptiacus,West_Nile_virus
Rousettus_aegyptiacus,Yogue_virus
Rousettus_aegyptiacus,Zaire_ebolavirus
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat adenovirus isolate 1050597
Rousettus_aegyptiacus,Bat Alphacoronavirus/GS2013/HuB2013
Rousettus_aegyptiacus,Bat Coronavirus BM48-31/BGR/2008
Rousettus_aegyptiacus,Bat coronavirus Hipposideros
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
Rousettus_aegyptiacus,Bat coronavirus HKU9
